doc_id,title,text
1057.b2,Why not reduce the working hours?!, These are positive things but they are not only valid to the single parent but also for a family with both parents under the same roof
1057.b2,Why not reduce the working hours?!," Older people will get a lower pension, so in this case the shift to a shorter working day will not be profitable"
1057.b2,Why not reduce the working hours?!," People in general are in favour for shorter working hours, but there are a lot of aspects to be thought through before it becomes a reality"
1057.b2,Why not reduce the working hours?!," I have found that if the wages are not increased too much, it will be of advantage of the international competitiveness of our country"
1057.b2,Why not reduce the working hours?!, The reductions in benefits are not to be glorified but on the other hand more people will have the opportunity to earn their living and fewer people will need benefits
1057.b2,Why not reduce the working hours?!, People will not be sick as often because of the increased spare time and the efficiency in the companies will grow
1057.b2,Why not reduce the working hours?!, The big profit seen from the individual perspective is that we get more spare time
1057.b2,Why not reduce the working hours?!, It is very simply put; time vs money
1057.b2,Why not reduce the working hours?!, How much do we value our time and how much are we willing to sacrifice for it? Everybody should know that there is nothing good that does not have a price
1057.b2,Why not reduce the working hours?!," A summary of the article ""Ingen tjänar på kortare arbetstid"", taken from Aftonbladet 16th February 2000"
1057.b2,Why not reduce the working hours?!, (No name of the author is presented in the article
1057.b2,Why not reduce the working hours?!,") The article is presenting five issues that speak against the reduction of working hours, and it is based on a research report from the Swedish Konjunkturinstitutet (the institution of business activity)"
1057.b2,Why not reduce the working hours?!," First, people's income will be reduced, because the wages will not increase with the same speed as before"
1057.b2,Why not reduce the working hours?!," Secondly, the money that the government gets from the income tax will be reduced"
1057.b2,Why not reduce the working hours?!, This means that the service from the local authorities and the different benefits will be less extensive
1057.b2,Why not reduce the working hours?!," As a third point, the unemployment rate may decrease in the beginning but it will eventually not be affected by a reduction of the working hours"
1057.b2,Why not reduce the working hours?!, All jobs can not be divided
1057.b2,Why not reduce the working hours?!, The forth issue is the decreasing GNP
1057.b2,Why not reduce the working hours?!," Finally, older people and single parents are the ones whose situation will be most badly affected by the reduction"
1057.b2,Why not reduce the working hours?!,
1097.b2,Why Abortions Should Remain Legal,"To have a child is quite time-consuming and expensive, includes a great deal of responsibility and often results in big changes of the parents' living patterns"
1097.b2,Why Abortions Should Remain Legal," Most people are ready to take these changes because they want to have a child, but this is not always the case"
1097.b2,Why Abortions Should Remain Legal, Unwanted pregnancies do occur and there are several reasons for why abortions should be a legal option in these cases
1097.b2,Why Abortions Should Remain Legal," According to Imsen, many people defend the right to abortions simply because it is fashionable and because this topic often becomes a """
1097.b2,Why Abortions Should Remain Legal,
1097.b2,Why Abortions Should Remain Legal,
1097.b2,Why Abortions Should Remain Legal,"successful moneymaking theme for movies, theatres, media and other cultural life"
1097.b2,Why Abortions Should Remain Legal,""" (Imsen, 2000) Although this may be true in some cases, there is often much more behind a person's support for the right to abortions"
1097.b2,Why Abortions Should Remain Legal, This issue is very closely linked to the parents' right to decide over their own lives and is also connected with their well-being
1097.b2,Why Abortions Should Remain Legal," For example, a woman who has become pregnant through a rape, might have psychological reasons for not wanting to keep the child"
1097.b2,Why Abortions Should Remain Legal," Rape is one of the ten most common reasons for why American women choose to have an abortion and among the other nine reasons you find: ""She is not ready for the way becoming a parent will change her life: it would be hard to keep her job, continue her education, and /or care for her other children"
1097.b2,Why Abortions Should Remain Legal, She cannot afford to have a baby now
1097.b2,Why Abortions Should Remain Legal,
1097.b2,Why Abortions Should Remain Legal,
1097.b2,Why Abortions Should Remain Legal,
1097.b2,Why Abortions Should Remain Legal, She is too young or too immature to have a child
1097.b2,Why Abortions Should Remain Legal,
1097.b2,Why Abortions Should Remain Legal,
1097.b2,Why Abortions Should Remain Legal,
1097.b2,Why Abortions Should Remain Legal,[and] She or the foetus has a health problem
1097.b2,Why Abortions Should Remain Legal,""" (""Survey of Reasons for Abortions"", 2000) According to the same source, a woman usually has at least three reasons for having an abortion"
1097.b2,Why Abortions Should Remain Legal," In ""Apropos of Abortions"" (Imsen, 2000), the author claims that it is wrong to put personal interests, such as a career like mentioned above, in first place and to let """
1097.b2,Why Abortions Should Remain Legal,
1097.b2,Why Abortions Should Remain Legal,
1097.b2,Why Abortions Should Remain Legal,much more important life qualities be left out
1097.b2,Why Abortions Should Remain Legal,""" Although it is easy to agree on this statement to a certain extent, the statement is not always applicable"
1097.b2,Why Abortions Should Remain Legal," Personal interests such as money, education, work and maturity cannot always easily be changed or neglected"
1097.b2,Why Abortions Should Remain Legal," As a result, a child may be unwanted and this in its turn, can have negative effects on his or her quality of life"
1097.b2,Why Abortions Should Remain Legal," Furthermore, the quality of life of the parents is also very important and the situation described above is very closely linked to this topic"
1097.b2,Why Abortions Should Remain Legal," As mentioned in the introduction, having a child affects the parents in several ways and requires a great deal of responsibility"
1097.b2,Why Abortions Should Remain Legal," If you do not want to become a parent, these changes might appear to be nothing but a great burden"
1097.b2,Why Abortions Should Remain Legal, Whether or not this is true for a specific mother or father is difficult for an outside observer to tell
1097.b2,Why Abortions Should Remain Legal," Consequently, it has to be up to the parents to decide whether or not they want to have a child and if they believe that they can offer him or her a good quality of life"
1097.b2,Why Abortions Should Remain Legal," Is it then right to let people decide over life and death through abortions? In this case, Imsen supports his arguments against abortions on Christianity"
1097.b2,Why Abortions Should Remain Legal," He claims that to approve of abortions is to """
1097.b2,Why Abortions Should Remain Legal,
1097.b2,Why Abortions Should Remain Legal,
1097.b2,Why Abortions Should Remain Legal,legalise what God has branded as sin and therefore forbidden
1097.b2,Why Abortions Should Remain Legal,""" (Imsen, 2000) Whether or not you choose to support Imsen's point of view is for each and one to decide, but already the title of the internet site ""Why abortion is Biblical"" by Brian Elroy McKinley suggests that there is more than one way of looking at this issue from a Christian perspective"
1097.b2,Why Abortions Should Remain Legal," No matter if we support our answer on a religious belief or not, most people would agree that it is wrong to kill other human beings"
1097.b2,Why Abortions Should Remain Legal," However, a foetus has not yet made its entrance into this world and unless you have a special permission from the National Board of Health and Welfare, abortions are not allowed in Sweden after the 18th week of a pregnancy"
1097.b2,Why Abortions Should Remain Legal," Still, the ideal would certainly be that no child was unwanted and that abortions were not necessary, but unfortunately reality does not always co-operate with our ideals"
1097.b2,Why Abortions Should Remain Legal," Who is then to decide what to do when an unwanted pregnancy occurs? Imsen criticises women for """
1097.b2,Why Abortions Should Remain Legal,
1097.b2,Why Abortions Should Remain Legal,
1097.b2,Why Abortions Should Remain Legal,"tak[ing] the supreme power to alone seal the life, growth and future of the unborn infant,"" whereas the father and the foetus cannot make their voices heard"
1097.b2,Why Abortions Should Remain Legal," (Imsen, 2000) The fact that the foetus cannot be consulted on this matter has its obvious explanations"
1097.b2,Why Abortions Should Remain Legal," However, the father should indeed be able to influence the decision, but it is quite normal that the mother has the final say if the parents' opinions differ"
1097.b2,Why Abortions Should Remain Legal," After all, it is she who has to go through the nine months of pregnancy and it is she who has to give birth, no matter if the father is still around or not"
1097.b2,Why Abortions Should Remain Legal," As with almost every other right, the right to decide about an abortion does not come without responsibilities"
1097.b2,Why Abortions Should Remain Legal," For example, abortions should not be used as a contraceptive pill, but rather as a final solution to use when every other option has been considered carefully"
1097.b2,Why Abortions Should Remain Legal," If people were better informed about contraceptive pills and cared more about preventing themselves from unwanted pregnancies, the number of abortions could probably be reduced"
1097.b2,Why Abortions Should Remain Legal, Such a decrease could in its turn possibly reduce the criticism of abortions
1097.b2,Why Abortions Should Remain Legal," Although the question of abortions cannot be regarded in just black or white, the reasons in favour of this issue clearly overweigh those against and the right to abortions should therefore be defended and supported"
1097.b2,Why Abortions Should Remain Legal," However, because of its delicate nature, it is important that we treat the subject with respect"
1097.b2,Why Abortions Should Remain Legal, A decision to have an abortion should be made only after careful considerations and - if possible - in consensus of both parents
1097.b2,Why Abortions Should Remain Legal," Summary of ""Apropos of Abortions"" by Arne Imsen In ""Apropos of Abortions"", Arne Imsen propagates against abortions"
1097.b2,Why Abortions Should Remain Legal, He claims that many people defend and support this action simply because it's fashionable and because there is a lot of money involved in the form of movie scripts and the like that are based on this theme
1097.b2,Why Abortions Should Remain Legal," One of his main arguments against abortions is that they are based on egoistic interests, rather than on the value of a life and that abortions can therefore not be justified"
1097.b2,Why Abortions Should Remain Legal," Furthermore, Imsen argues that it is wrong that the pregnant woman alone gets to decide over life and death, whereas the foetus and the foetus's father have no legal rights to influence the decision"
1097.b2,Why Abortions Should Remain Legal, Many of Imsen's arguments are based on his Christian beliefs and he uses quotations from the Bible to prove that abortions are sinful
1097.b2,Why Abortions Should Remain Legal, References 1
1097.b2,Why Abortions Should Remain Legal," Imsen, Arne, 2000: Apropos of Abortions"
1097.b2,Why Abortions Should Remain Legal, (05
1097.b2,Why Abortions Should Remain Legal,03
1097.b2,Why Abortions Should Remain Legal,2000
1097.b2,Why Abortions Should Remain Legal,) http://www
1097.b2,Why Abortions Should Remain Legal,maranata
1097.b2,Why Abortions Should Remain Legal,a
1097.b2,Why Abortions Should Remain Legal,se/apropa/abort
1097.b2,Why Abortions Should Remain Legal,html (Note! Free translations from Swedish to English
1097.b2,Why Abortions Should Remain Legal,) 2
1097.b2,Why Abortions Should Remain Legal, Survey of Reasons for Abortions
1097.b2,Why Abortions Should Remain Legal, (19
1097.b2,Why Abortions Should Remain Legal,03
1097.b2,Why Abortions Should Remain Legal,2000
1097.b2,Why Abortions Should Remain Legal,) http://www
1097.b2,Why Abortions Should Remain Legal,aborto
1097.b2,Why Abortions Should Remain Legal,com/voto-1
1097.b2,Why Abortions Should Remain Legal,htm
1100.b2,Right To Prosecute Old Nazis,Recently there has been a debate about whether or not old Nazis should be located and put on trial
1100.b2,Right To Prosecute Old Nazis, This is a very important issue and one which affects a lot of people since the crimes committed by the Nazis during the Second World War are probably the worst in the history of mankind
1100.b2,Right To Prosecute Old Nazis, Some countries have even appointed special committees that work with locating these old Nazis
1100.b2,Right To Prosecute Old Nazis, In an article in DN (6/2 2000) Anders Rosell and Claudio Marcello Tamburrini argue that there is no valid argument to do this
1100.b2,Right To Prosecute Old Nazis, In this discussion I am going to argue against that article and present a few arguments in favour of bringing old Nazis to court
1100.b2,Right To Prosecute Old Nazis, One common argument why you should not bother with punishing these old Nazis is that they are so old and it serves no purpose to punish them
1100.b2,Right To Prosecute Old Nazis, Rosell and Tamburrini claim in their article that the persons who committed these terrible crimes have changed over the years and should not be punished for mistakes that they made in their youth under the influence of a crazy political project
1100.b2,Right To Prosecute Old Nazis, To call the killing of a lot of people for a mistake is a bit of an understatement
1100.b2,Right To Prosecute Old Nazis, The fact is that they have deliberately killed a lot of innocent people and like any other criminal they should be held responsible for their actions
1100.b2,Right To Prosecute Old Nazis, It really should not matter whether the person in question has been able to hide from the law for fifty years and that he might now be very old
1100.b2,Right To Prosecute Old Nazis, He is still the same person who he was fifty years ago even if he has changed his beliefs
1100.b2,Right To Prosecute Old Nazis, The problem with these people and their age is what kind of punishment they should get? Obviously it is very hard to decide but in some way it should be done
1100.b2,Right To Prosecute Old Nazis, Putting them in prison is probably not a good solution since they are so old and not a threat to society any more
1100.b2,Right To Prosecute Old Nazis," Perhaps it is not what kind of punishment they get that is central, but the fact that they are being punished that is important"
1100.b2,Right To Prosecute Old Nazis, It shows that the crimes were so horrible that they cannot be ignored even though many years have passed
1100.b2,Right To Prosecute Old Nazis, It will remind everyone of the terrible crimes that were committed and have an intimidating effect on young potential Nazis
1100.b2,Right To Prosecute Old Nazis," This is very important since many of those who join Nazi groups today do not know what really happened during the Second World War, and if bringing these old Nazis to justice helps to educate them and to create a detestation of these crimes it is of great importance"
1100.b2,Right To Prosecute Old Nazis, In our society of today a lot of people are joining groups with Nazi ideologies
1100.b2,Right To Prosecute Old Nazis, This is a very serious problem
1100.b2,Right To Prosecute Old Nazis, Punishing these old Nazis can act as an example showing that this kind of behaviour is not acceptable
1100.b2,Right To Prosecute Old Nazis, Of course there is no guarantee that this will lead to a decrease of Nazi related violence but there is a good chance that it will prevent those who are about to join one of these groups from doing it
1100.b2,Right To Prosecute Old Nazis," Those who already are devoted Nazis probably will not be affected that much because as Rosell and Tamburrini point out in their article, criminals who have strong ideological beliefs are harder to dishearten"
1100.b2,Right To Prosecute Old Nazis, Nevertheless if you can prevent these groups from getting new members it is worth it
1100.b2,Right To Prosecute Old Nazis, In conclusion you can say that the killing that took place during WW2 is something horrible and something that affects us all
1100.b2,Right To Prosecute Old Nazis, The holocaust is something that touches us deeply
1100.b2,Right To Prosecute Old Nazis," Even though the persons who committed the crimes may have become better people and realised that what they did was something terrible, the actual deed has not lost any significance over the years"
1100.b2,Right To Prosecute Old Nazis," The main thing is that if you commit a crime you should be punished, and what crime is more serious than the killing another man? There is obviously a problem when the offence took place such a long time ago, but when you consider the seriousness of the matter you cannot let it pass"
1100.b2,Right To Prosecute Old Nazis, The period for prosecution should never expire
1100.b2,Right To Prosecute Old Nazis," Summary: In an article in DN (6/2 2000) Anders Rosell, and Claudio Marcello Tamburrini claim that it is absurd to track down old Nazis and punish them"
1100.b2,Right To Prosecute Old Nazis," They believe that the punishing of these eighty-year-olds will not have any intimidating effect on young Nazis, instead they will look at them as martyrs"
1100.b2,Right To Prosecute Old Nazis, Furthermore Rosell and Tamburrini argue that these crimes were committed such a long time ago and that the criminals today are totally different persons and should not be punished for old sins
1100.b2,Right To Prosecute Old Nazis, The real reason for wanting to punish these old Nazis is according to Rosell and Tamburrini a need for revenge
1100.b2,Right To Prosecute Old Nazis,
1104.b2,Allow five days' absence each semester,The chosen article deals with students' absence from school and what can be done to stop it
1104.b2,Allow five days' absence each semester, Firstly Elinder argues that if the absence is discovered early it could be remedied with a kind of a helping program
1104.b2,Allow five days' absence each semester," This program, Elinder suggests, should allow students to be absent for five days, per semester, without any action being taken"
1104.b2,Allow five days' absence each semester," However, after the five days discourse with the parents would be appropriate"
1104.b2,Allow five days' absence each semester, Secondly Elinder argues that the system of checking whether the students are prestent or not should employ an extra assistant
1104.b2,Allow five days' absence each semester," Thirdly Elinder argues that since pupils get study grants, which are given to full time studying students, they should get the study garnt withdrawn if they don't attend school"
1104.b2,Allow five days' absence each semester," (Svenska Dagbladet, Februari 9th, 2001) According to Elinder's article a study in Uppsala has showed that one quater of the pupils are absent at least one lesson per day and half of these are absent the whole day"
1104.b2,Allow five days' absence each semester, Obviously this is a problem and Elinder's way of solving the problem would be to let the students be absent from school for five days without any action being taken
1104.b2,Allow five days' absence each semester, First after these five days the pupil will get a warning and the parents will be contacted
1104.b2,Allow five days' absence each semester," Well, in my opinion this program exhorts pupils to be absent"
1104.b2,Allow five days' absence each semester, Pupils that shouldn't have been absent at all perhaps start to be absent as well
1104.b2,Allow five days' absence each semester, This program signals that it is all right to be away for a few days
1104.b2,Allow five days' absence each semester, No one will do anything about it
1104.b2,Allow five days' absence each semester, I agree with Elinder that the absence from school is quite a problem in schools today but isn't it rather foolish to let the pupils be absent for five whole days per semester before something happens? In my opinion it shouldn't be allowed to be absent an hour without a guilty reason
1104.b2,Allow five days' absence each semester, The presence should be checked earlier because why should pupils be absent at all? Elinder's second argument is that the presence should be checked by a special assistant
1104.b2,Allow five days' absence each semester, This person is supposed to go from one class to another and check whether all the pupils are there or not
1104.b2,Allow five days' absence each semester, This could be quite disturbing for both pupils and teachers
1104.b2,Allow five days' absence each semester, He or she would interupt the lesson with his or her presence and this would distract the class from its work
1104.b2,Allow five days' absence each semester," Furthermore, this person would be associated with control and that would bring a cool atmosphere into the classroom"
1104.b2,Allow five days' absence each semester, I believe that teachers are that competent that they can check whether the pupils are there or not
1104.b2,Allow five days' absence each semester, The procedure would only take a minute
1104.b2,Allow five days' absence each semester, One alternative could be that you let one of the pupils handle the checking
1104.b2,Allow five days' absence each semester, The pupil is well informed about his or her classmates
1104.b2,Allow five days' absence each semester, He or she would know all the names of the classmates and may have additional information about them and would therefore be a good assistant to perform this duty
1104.b2,Allow five days' absence each semester, A checking system with interaction between the chosen pupil and the teacher could be a good solution to the problem instead of having a special assisstant
1104.b2,Allow five days' absence each semester, This may sound as I am against taking in more resourses to schools but that is not the point
1104.b2,Allow five days' absence each semester," Schools today need as much support as they can get therefore, I believe it would be wiser to select more carefully what the school should lay its money on"
1104.b2,Allow five days' absence each semester, Elinder's third argument is that pupils should be treated as asults when it comes to the paying system
1104.b2,Allow five days' absence each semester, He states that when pupils study full time they should be compared with the rules which are valid for adults working full time
1104.b2,Allow five days' absence each semester, If the pupil is absent more than five days without any guilty reason he or she should first get a varning and then parts of the study grant will be withdrawn
1104.b2,Allow five days' absence each semester, This would be a preparation for the adult life he states
1104.b2,Allow five days' absence each semester, This would be a great system since no pupils want to get their studygrant withdrawn
1104.b2,Allow five days' absence each semester, Here I agree with Elinder this is a good way of increasing the precence in schools
1104.b2,Allow five days' absence each semester," However, his system doesn't quite agree with the adult one"
1104.b2,Allow five days' absence each semester, I think that every hour the pupil is absent should be counted
1104.b2,Allow five days' absence each semester, A certain amount of the studygrant would be withdrawn for each whole day that the pupil is absent
1104.b2,Allow five days' absence each semester, Of course the pupil's studygrant won't be withdrawn if he or she is ill
1104.b2,Allow five days' absence each semester, An assurance from a parent or a doctor should be permitted to show whatever reason he or she has for being away
1104.b2,Allow five days' absence each semester, This system may solve the problem with late arrivals as well
1104.b2,Allow five days' absence each semester," If a pupil is late for class, lets say five or ten minutes, this should be counted as absence as well"
1104.b2,Allow five days' absence each semester, It should be counted together with the rest of his or her absence and be withdrawn from the studygrant
1104.b2,Allow five days' absence each semester, Elinder do got a point with his helping program for pupils being absent
1104.b2,Allow five days' absence each semester, It is good that schools care for its pupils
1104.b2,Allow five days' absence each semester, He believes that the studygrant should be withdrawn if you don't attend school and that is a fair system
1104.b2,Allow five days' absence each semester, Although I believe that the absence should be counted earlier namely right from the first hour
1104.b2,Allow five days' absence each semester, The suggestion with a special assisstent who checks the presence could be solved with an interaction between the teacher and one pupil that together check the presence
1104.b2,Allow five days' absence each semester, This would be a more appropriate system
1104.b2,Allow five days' absence each semester," I believe that practically all pupils would like to have a school which cares about its pupils, a school which shows a good manner, standard and which put demands on its pupils"
1104.b2,Allow five days' absence each semester,
1104.b2i,Allow five days' absence each semester,The chosen article deals with students' absence from school and what can be done to stop it
1104.b2i,Allow five days' absence each semester, Firstly Elinder argues that if the absence is discovered early it could be remedied with a kind of a helping program
1104.b2i,Allow five days' absence each semester," This program, Elinder suggests, should allow students to be absent for five days, per semester, without any action being taken"
1104.b2i,Allow five days' absence each semester," However, after the five days discourse with the parents would be appropriate"
1104.b2i,Allow five days' absence each semester, Secondly Elinder argues that the system of checking whether the students are prestent or not should employ an extra assistant
1104.b2i,Allow five days' absence each semester," Thirdly Elinder argues that since pupils get study grants, which are given to full time studying students, they should get the study garnt withdrawn if they don't attend school"
1104.b2i,Allow five days' absence each semester," ( Svenska Dagbladet, Februari 9th, 2001) According to Elinder's article a study in Uppsala has showed that one quater of the pupils are absent at least one lesson per day and half of these are absent the whole day"
1104.b2i,Allow five days' absence each semester, Obviously this is a problem and Elinder's way of solving the problem would be to let the students be absent from school for five days without any action being taken
1104.b2i,Allow five days' absence each semester, First after these five days the pupil will get a warning and the parents will be contacted
1104.b2i,Allow five days' absence each semester," Well, in my opinion this program exhorts pupils to be absent"
1104.b2i,Allow five days' absence each semester, Pupils that shouldn't have been absent at all perhaps start to be absent as well
1104.b2i,Allow five days' absence each semester, This program signals that it is all right to be away for a few days
1104.b2i,Allow five days' absence each semester, No one will do anything about it
1104.b2i,Allow five days' absence each semester, I agree with Elinder that the absence from school is quite a problem in schools today but isn't it rather foolish to let the pupils be absent for five whole days per semester before something happens? In my opinion it shouldn't be allowed to be absent an hour without a guilty reason
1104.b2i,Allow five days' absence each semester, The presence should be checked earlier because why should pupils be absent at all? Elinder's second argument is that the presence should be checked by a special assistant
1104.b2i,Allow five days' absence each semester, This person is supposed to go from one class to another and check whether all the pupils are there or not
1104.b2i,Allow five days' absence each semester, This could be quite disturbing for both pupils and teachers
1104.b2i,Allow five days' absence each semester, He or she would interupt the lesson with his or her presence and this would distract the class from its work
1104.b2i,Allow five days' absence each semester," Furthermore, this person would be associated with control and that would bring a cool atmosphere into the classroom"
1104.b2i,Allow five days' absence each semester, I believe that teachers are that competent that they can check whether the pupils are there or not
1104.b2i,Allow five days' absence each semester, The procedure would only take a minute
1104.b2i,Allow five days' absence each semester, One alternative could be that you let one of the pupils handle the checking
1104.b2i,Allow five days' absence each semester, The pupil is well informed about his or her classmates
1104.b2i,Allow five days' absence each semester, He or she would know all the names of the classmates and may have additional information about them and would therefore be a good assistant to perform this duty
1104.b2i,Allow five days' absence each semester, A checking system with interaction between the chosen pupil and the teacher could be a good solution to the problem instead of having a special assisstant
1104.b2i,Allow five days' absence each semester, This may sound as I am against taking in more resourses to schools but that is not the point
1104.b2i,Allow five days' absence each semester," Schools today need as much support as they can get therefore, I believe it would be wiser to select more carefully what the school should lay its money on"
1104.b2i,Allow five days' absence each semester, Elinder's third argument is that pupils should be treated as asults when it comes to the paying system
1104.b2i,Allow five days' absence each semester, He states that when pupils study full time they should be compared with the rules which are valid for adults working full time
1104.b2i,Allow five days' absence each semester, If the pupil is absent more than five days without any guilty reason he or she should first get a varning and then parts of the study grant will be withdrawn
1104.b2i,Allow five days' absence each semester, This would be a preparation for the adult life he states
1104.b2i,Allow five days' absence each semester, This would be a great system since no pupils want to get their studygrant withdrawn
1104.b2i,Allow five days' absence each semester, Here I agree with Elinder this is a good way of increasing the precence in schools
1104.b2i,Allow five days' absence each semester," However, his system doesn't quite agree with the adult one"
1104.b2i,Allow five days' absence each semester, I think that every hour the pupil is absent should be counted
1104.b2i,Allow five days' absence each semester, A certain amount of the studygrant would be withdrawn for each whole day that the pupil is absent
1104.b2i,Allow five days' absence each semester, Of course the pupil's studygrant won't be withdrawn if he or she is ill
1104.b2i,Allow five days' absence each semester, An assurance from a parent or a doctor should be permitted to show whatever reason he or she has for being away
1104.b2i,Allow five days' absence each semester, This system may solve the problem with late arrivals as well
1104.b2i,Allow five days' absence each semester," If a pupil is late for class, lets say five or ten minutes, this should be counted as absence as well"
1104.b2i,Allow five days' absence each semester, It should be counted together with the rest of his or her absence and be withdrawn from the studygrant
1104.b2i,Allow five days' absence each semester, Elinder do got a point with his helping program for pupils being absent
1104.b2i,Allow five days' absence each semester, It is good that schools care for its pupils
1104.b2i,Allow five days' absence each semester, He believes that the studygrant should be withdrawn if you don't attend school and that is a fair system
1104.b2i,Allow five days' absence each semester, Although I believe that the absence should be counted earlier namely right from the first hour
1104.b2i,Allow five days' absence each semester, The suggestion with a special assisstent who checks the presence could be solved with an interaction between the teacher and one pupil that together check the presence
1104.b2i,Allow five days' absence each semester, This would be a more appropriate system
1104.b2i,Allow five days' absence each semester," I believe that practically all pupils would like to have a school which cares about its pupils, a school which shows a good manner, standard and which put demands on its pupils"
1104.b2i,Allow five days' absence each semester,
1112.b2,Society benefits from decrease in working hours,Currently there is a vivid debate going on about wether a shortening of working hours from 40 to 35 hours a week should become law or not
1112.b2,Society benefits from decrease in working hours," The arguments, presented in the article, against the proposition are mainly economic ones, for instance the need for pay cuts corresponding to the decrease, while the arguments for the proposition to a greater extent deals with how we will gain quality of life"
1112.b2,Society benefits from decrease in working hours, In this essay I claim that a law is necessary and to support this I will point to the fact that the arguments for it are important aspects we cannot ignore when it comes to every person's well being
1112.b2,Society benefits from decrease in working hours," To start with the economic argument, I would like to state that this law would not necessarily have to lead to great cuts in the state activity or pay cuts for the employees"
1112.b2,Society benefits from decrease in working hours," I realise that the reform in question will cost a lot, but I claim that there are other ways to finance it"
1112.b2,Society benefits from decrease in working hours," After having read a debate article in DN2, I realise that this is evidently a question of priority for the state"
1112.b2,Society benefits from decrease in working hours, The authors of this article claim that the money needed could and should be taken directly from the state budget
1112.b2,Society benefits from decrease in working hours," Today, after a long time of budget deficit, the budget is balanced, and furthermore, the excess is increasing"
1112.b2,Society benefits from decrease in working hours," Accordingly, it is possible to use this excess and I agree completely with the authors' thesis that we ought to seize this opportunity to improve working-conditions when we can afford it"
1112.b2,Society benefits from decrease in working hours," One could say that this reform would be very expensive for the state, but, undoubtedly, the prize is worth paying"
1112.b2,Society benefits from decrease in working hours, This is exactly the conclusion drawn by the committee that was assigned by the government to investigate advantages and disadvantages of the reform
1112.b2,Society benefits from decrease in working hours,"3 It is, however, probable that the increased amount of sparetime and richer quality of life, to which the law would lead and which I will comment on later, would stimulate the purchasing power in general and thus the money would return to the state"
1112.b2,Society benefits from decrease in working hours," Before I turn to look at that, however, I will focus on another argument for a shorter working week; that is, the statement that the unemployment rate would decrease, allowing us to look with revived hope towards the goal to have full ockupation for everybody"
1112.b2,Society benefits from decrease in working hours," France, the first nation in the European Union to legislate for a 35-hour working week, is an excellent example of how this has turned out successful"
1112.b2,Society benefits from decrease in working hours," During the last couple of years, the unemployment rate in France indeed has decreased"
1112.b2,Society benefits from decrease in working hours," The reasons for this, however, can be discussed"
1112.b2,Society benefits from decrease in working hours," Critics argue that the diminishing number of unemployed in France is more likely due to other factors, such as prosperous times"
1112.b2,Society benefits from decrease in working hours,4 Here in Sweden it is also argued that a shortening of working hours would result in increased unemployment at long sight because it acts like a check on the economic growth
1112.b2,Society benefits from decrease in working hours," Nevertheless, no matter how uncertain the outcome is, I claim that it is worth trying, especially considering the positive effects a reform would have"
1112.b2,Society benefits from decrease in working hours," Lastly, let us look at my main argument, which is that working 35 hours a week will improve our quality of life"
1112.b2,Society benefits from decrease in working hours," A decrease in working-hours would make it easier to cope with the day, especially in physically or psychologically demanding jobs"
1112.b2,Society benefits from decrease in working hours, It would also provide more time for recreation and allow us to go back to work with a larger energy supply the next morning
1112.b2,Society benefits from decrease in working hours," In addition, the effect of this would be that fewer persons reported themselves sick and we would have less early retirements"
1112.b2,Society benefits from decrease in working hours, Related to this are of course less work-related illnesses and a better health in general
1112.b2,Society benefits from decrease in working hours," According to a report from Miljöpartiet5, these positive effects have been shown when the idea of a shorter working week has been tried out"
1112.b2,Society benefits from decrease in working hours," Likewise, more spare time equals life quality as it means more time with our children, and more time to develop interesting hobbies, which definitely makes us more harmonious and content with life"
1112.b2,Society benefits from decrease in working hours, Our creativity is developed; something the whole society benefits from
1112.b2,Society benefits from decrease in working hours," In short, this debate focuses on the choice between good economy, on the one hand, and a better quality of life, on the other hand"
1112.b2,Society benefits from decrease in working hours," I think we all know which aspect is the most important in politics, and accordingly, I don't think a legalisation of a shorter working week is likely to take place at the moment"
1112.b2,Society benefits from decrease in working hours," But why should economy precede health? Our health and well being is important factors not only for individuals but also for our society in general, regarding early retirements and, simply, the ability to cope with, and enjoy, our jobs and lives"
1112.b2,Society benefits from decrease in working hours," As far as I am concerned, the good effects of the reform in question have not been given enough significance - we would profit from a 5-hour reduction of the working week"
1112.b2,Society benefits from decrease in working hours," Summary of ""Kortad arbetstid skadar staten"" In this article, the head of the state employers' association claims that a law advocating a reduction of working hours from 40 to 35 hours a week would threaten Swedish economy and welfare"
1112.b2,Society benefits from decrease in working hours," She states that there are two alternative, both negative, effects of this law"
1112.b2,Society benefits from decrease in working hours," Either it would cause great cuts in state activity, such as education, research and police forces, resulting in an increasing load for employees, among other problems, or it would become necessary to cut their wages corresponding to the decrease in working-hours"
1112.b2,Society benefits from decrease in working hours," This would mean a 12,5 percent deduction of their salaries, something that is not believed to be accepted without problems"
1112.b2,Society benefits from decrease in working hours," References Eriksson, H"
1112.b2,Society benefits from decrease in working hours,", A"
1112.b2,Society benefits from decrease in working hours," Carnhede, G"
1112.b2,Society benefits from decrease in working hours," Schyman, B"
1112.b2,Society benefits from decrease in working hours, Feltzing
1112.b2,Society benefits from decrease in working hours," ""Arbetstid: MP, V och facket enad"""
1112.b2,Society benefits from decrease in working hours," Dagens Nyheter, Debatt p"
1112.b2,Society benefits from decrease in working hours,"A4, 02/20/00 Holmberg, M"
1112.b2,Society benefits from decrease in working hours," ""35-timmarsvecka splittrar fransmän"""
1112.b2,Society benefits from decrease in working hours," Dagens Nyheter, p"
