doc_id,title,text
1112.a2,Yes to euthanasia - passive and active,"Mercy killing, or euthanasia, the Greek word often used for it, is a topic lively debated. Is it right to interfere with the course of nature? If yes, to what extent? To define the expression thoroughly from the very beginning, it can be divided into two forms: active or passive euthanasia. An example of the passive form would be for instance to turn off a life-sustaining apparatus like a respirator, while if a doctor would give a patient a lethal injection that would be an action classified as active euthanasia. It is of great importance to understand the difference between those two when looking at the legislation in different countries. In Sweden, only passive mercy killing is allowed, whereas in the Netherlands active mercy killing has been lawfully practised for more than 25 years. What I would like to state is that the Swedish legislation of today is insufficient - I think we should permit active euthanasia, but within strict guidelines. Those strict guidelines are of course part of the main problem here, raising important questions about how we can ever work out and agree on where to draw the lines. Legislating is never easy and this is a philosophical and religious as well as an ethical issue that is hard to come to terms with. In the Netherlands there are rules clearly stating how mercy killing should be done correctly, while in Sweden doctors occasionally hesitate to carry out passive euthanasia because of vague directives, thus leaving the dying and close relatives in unnecessarily prolonged pain. Although the Netherlands has provided us with cautionary examples of how this might turn out, for instance in the late 80's when they made a habit of ""euthanizing"" babies born with handicaps, like Down's syndrome, I think we can avoid this with the help of careful legislation. This is not a way to relieve society from the burden of disabled people, as some critics may suggest and which I will come back to later on, but a human right to be able to die with dignity. Picture a close relative lying helpless, just waiting for death to arrive and relive his or her pain. Morally, I don't see the wrong with giving this person a lethal injection if he or she desires that. Opponents to this say that simply by easing the pain for the patient, perhaps by giving him/her an extended dose of analgesics, or putting more resources into the care of the patient, the number of patients desiring active help to die will decrease drastically. Although I wish they were right, I'm afraid I don't believe it. I think it's more of a psychological pain than actually a physical one, that can always be helped by analgesics. I do understand, though, that some people have a totally different view of this compared to myself. There are people claiming that human life is an absolute value, and that therefore the taking of it is always a wrong, even if it is voluntary euthanasia. They would say that we should all live until we die a natural death and no interfering is excused. And then there are those lots of people supporting passive mercy killing but condemn the active kind. But now that I turn to consider passive versus active mercy killing, I ask myself, is there really a significant difference between killing and letting die? I would say that if you watch someone slip away without doing anything to prevent it, you are responsible to the very same extent as when you contribute more actively to the dying. Another point is that suicide is not a crime and I don't think you should be convicted for manslaughter for helping someone who doesn't have the possibility to do it herself. Helping someone commit suicide is not murder. Societies for handicapped often declare themselves negative to active euthanasia. The main reason for that is what I mentioned above; their fear that a legislation approving of this could be seen as a hidden request for suicide amongst the large group of disabled persons who feel that they make up a burden for the rest of the society. Another and even more extreme argument sometimes used against mercy killing is that it eventually will develop into mass killings of unwanted persons, which is ridiculous. Again I would like to point to the need of an extremely carefully planned law, dealing with all the varieties possible and stating explicit examples for doctors as well as lay persons on how to interpret this law. Writing about this has made me more aware of what a complicated issue this really is, especially considering everything that actually can and will go wrong if we are not extraordinary exact when formulating laws. But I think this legislation can and should be done, because you should not be sent to jail for helping someone carry out an action they would have done themselves if they were only able to."
1121.a2,Is homosexuality unnatural and unethical? (...and does it really matter?),"This summer I followed a dialogue in the local newspaper in Linköping. It was about homosexuality. The whole thing started when the controversial piece of art called ""Ecce Homo"" (it shows scenes from the life of Christ in a homosexual environment) came to town. The paper published an article about the ordinary life of homosexuals. Two days later an angry reader wrote to the paper loudly protesting against the way the paper painted out homosexuality as something positive. If the same opinions were directed openly towards foreigners in Sweden, it would be a criminal act. The most common argument against homosexuality is that it is unnatural. But what is the definition of natural? If something is natural, does it automatically mean that it is good (or bad)? Homosexuality is natural in the sense that it has always existed in human society. In the Mesopotamian epic about King Gilgamesh (written down about 4500 years ago) homosexual-ity is described as something perfectly normal and the greatly respected Socrates is believed to have uttered the words: ""The purest of loves is the love between a mature man and a young boy"". But if this means that homosexuality is natural, the same must go for phenomena like rape, war and murder. Shall we accept/condemn something just because it always has been a part of human society? Another aspect is the technical impossibility for a gay/lesbian couple to produce offspring. This shows according to some that it is against nature. Important here is to separate the in-stinct to propagate and sexuality. If (gay/lesbian-) sex is to be called unnatural because of the disability to produce offspring, then must all use of preventives also be unnatural. One could even say that each time a 'straight' couple has sex without the intention of producing off-spring, it would be an unnatural act. It sounds pretty silly, doesn't it? Others see homosexuals and their disability to reproduce as a part of evolution, a way for Mother Earth to control a rapidly increasing birth rate in an over-populated world. But then we have to keep in mind that not all people believe in the evolution... One contributor to the debate argued that what we need in Sweden is a Christian revival. She pointed out that homosexuality was a sin and more or less a 'highway to hell'. To support her opinions she quoted the passage in the Bible about Sodom and Gomorrah. What she prob-ably did not know though is that the word translated into homosexuality in the Bible most probably is a mistranslation of a word that actually means promiscuity. To be honest I am not a believer but I still find it very upsetting that a person with such strong beliefs as she, has the nerve to condemn people of a certain sexual identity in God's name. Jesus tried to teach us that it doesn't matter who you are, or what you have done as long as you believe. Anyone may come to God. Christian fundamentalists tend to forget that the Bible was not written by God but by human beings. The Old Testament and its doctrines (from 1200-150 BC) became obsolete with the New Testament, which was finished 367AD and depicts society and the spirit of that time. One has to keep that in mind for Christ's sake (literally)! I don't think many ""good"" Christians would slaughter and cut up their wives as punishment for being raped (the Book of Judges 19:1 - 19:30). Isn't it quite strange that people in our society get oppressed because of their choice of partner? I would find it quite nasty to be slandered, despised, threatened and beaten because I fancy brunettes! Most people agree that violence against homosexuals is unacceptable, but many of those people find it perfectly all right to slander and joke about gays and lesbians. It is important to point out that a more or less publicly accepted verbal lynch-mob and the many acts of violence against homosexuals are very closely related. And personally, I think that the best way to cope with these social problems is to give homosexual couples the same legal rights as heterosexual, the right to marry and to adopt children. Only then will it dawn for the many homophobics of today that those gays and lesbians are ordinary people, the only difference between us and them, is what kind of partner they fancy to live their lives with. The question if homosexuality is natural or not should be, as I have tried to show here, very unimportant. And every sane person must understand that a good and loving God never would condemn or repudiate love, no matter towards whom it is aimed! The choice of sexual-/life partner is a human right."
2000.a2,,
2005.a2,Animals do not need human intelligence!,"In our time and culture humans generally consider themselves to be the most intelligent species on earth. We constantly compare ourselves to other animals, always arriving at the conclusion that humans, not animals, are superior. I would like to argue that the ways by which animals are judged for intelligence, or lack of it, are wrong. What is considered intelligent by humans might not be the most intelligent thing for a giraffe or a dolphin in the context of their environment and behaviour. My aim is to show how bias and narrow minded human attempts as to decide animal intelligence often are. Looking for similarities Humans define their intelligence in comparison to what other animals lack. This is discrimination of animal intelligence. Not being alike becomes synonymous with being unequal in a way that resembles racism. People argue that the very fact that man has spread all over the world and conquered the environment clearly stands to show for his intelligence. Or they might state that it is people that hold animals, not the other way around. That, I say, isn't a sign of human intelligence anymore than it was that the whites kept slaves in the nineteenth century. Looking for similarities can lead people to favour certain animals. Ants have often captivated mans interest due to their architectural skills and social structure, that could find parallels in human society. Should that fact alone put ants higher on the intelligence hierarchy, than for example mosquitoes? Vainly man often comes to that conclusion. I argue that the ant is intelligent whether or not it resembles man in any way, as is the mosquito. Testing animals for IQ Man has often made the mistake of rating intelligence from his own understandings and experiences. At the beginning of the twentieth century IQ was mass-tested on immigrants to the United States to determine whether or not they could stay. An enormous proportion was diagnosed as imbeciles due to the poor results. Later critics raised their voices against the tests that often contained questions on American culture that no immigrant possibly could know, and that in a language that most didn't speak! The way we test animals for intelligence today bares much resemblance to the way those IQ-tests were executed a hundred years ago; always judging from our own perspective, and always asking for resemblance. When testing animals for intelligence we often test their ability to count or their communication skills. Animals at testing laboratories are reduced to having only one task - to show human skills. Every species is unique All species have their own specific senses and use them differently; a dog's sense of smell, for example, is a hundred times better than a human's, dolphins use ultra sound to see scrimps at the bottom of the ocean, and flies have compound eyes with which they see a completely different world to us. When judging animals we must keep this in mind. Furthermore, we must assume that we don't understand everything about them and their own comprehension of life. Finally, self-reflection is considered to show the highest level of human intelligence. Asking who we are, and being able to look at ourselves objectively, are the signs of intelligence that humans do not want to admit to be true for animals. I argue that no one knows what goes on in the brains of other humans, let alone of our animal friends, and still we deny them the ability to think. How is it tested? By putting animals in front of mirrors and seeing how they react. If they react like us - ""good"", and if they don't - ""fail"". Is it so impossible to think that the animal's comprehension of its self could take another form than ours and therefore be expressed differently? After all, our own view upon identity is both cultural and historical. Some native people think that their sole will be captured when confronted with a camera, and our culture knew very little of the ""subconscious"" until Freud told us. Putting animals in front of mirrors just is not going to tell us what they think of themselves. Conclusion I have argued that animal- and human intelligence can not be compared in a simple way. Most attempts so far have been to find ""human"" behaviour in animals, but I have objected to that as being a narrow-minded method and not leading to greater understanding of animal intelligence. It is obvious that every species live under unique conditions that we need to take into account. Every species has its way of living through their unique senses. This will ultimately create different intelligences. Having opened up their eyes to this, humans can stop searching for themselves in animals, and start to see their intelligence for what it is - uniqe and brilliant!"
2007.a2,Systembolaget open on Saturdays - something to worry about?,"Sweden has a restrictive policy concerning alcohol. The goal is to decrease or at least retain the total consumption, and this is motivated by health care reasons. Since we joined the EC, this policy has become more difficult to live up to. An example is that the question about whether Systembolaget is to be open on Saturdays or not, is a topical issue today. Some shops in the country will be open as an experiment during year 2000. For many people, this is good news, while others are worried about the consequences. I do not think that Systembolaget should be open on Saturdays. I believe that such a change in policy would make the situation worse for the victims of violence caused by alcohol, and I do not think that the arguments used by the spokesmen for extended opening hours do make enough sense to justify that. I am going to explain my standpoint in two ways; first by discussing the most reasonable argument for extended opening hours, and then by giving my view on why Systemetbolaget should be closed on Saturdays. There are of course many arguments used by the ayes. But with today's knowledge about the social and medical problems related to alcohol, there is only one that makes any sense. It could be put like this: ""Systembolaget have to provide better service or otherwise they will not be able to conquer with the illegal liqour trade. One way to do this would be to be open on Saturdays."" The spokesmen for this point of view believe that, in order to prevent the negative effects of alcohol abuse, there is no point in limited opening hours as long as the black market is as strong as it is. A regained control over the market helps limit excessive drinking and also the number of young people with alcohol problems. This view is supported by Anita Johansson, who is a social democratic member of parliament, and Bertil Swartz, spokesman for the Swedish Brewer Association, among others. They are absolutely right in pointing out that illegal liqour is a problem. About 35% of the alcohol consumed in Sweden is sold on the black market. It is also shown that big consumers of alcohol buy illegal liqour to a relatively greater extent than others. And it is among these people most of the social problems are to be found. Nevertheless, it is also a fact that increased obtainability causes an increase in consumption. And the total consumption in an area is strongly correlated to how many big consumers that can be found there, as shown by the French scientist Sully Ledermann, in a theory called ""the model of total consumption"". Therefore, the argument above makes sense only if the possible decrease in illegal trade should at least equal the probable increase in liqour sold by Systembolaget. However, this is poorly proved. Moreover, by using extended opening hours at Systembolaget as a weapon against black trade, it will take a long time before the regained control over the alcohol trade is a fact. Meanwhile, the total consumption will increase and many people will have their lives destroyed. Increased obtainability cannot be the best way of dealing with the illegal liqour problem. A crucial point that is overlooked in the argumentation discussed above is that in spite of all that is said about illegal liqour some of the domestic violence is still caused by liqour sold by Systembolaget. That problem can in no way be dealt with by opening on Saturdays. This leads to what I think is the main advantage of the system we have today. It is perhaps a not well-known fact that many alcoholics drink most in the middle of the week. This is simply because it is too boring to go to Systembolaget on Fridays, and impossible in the weekend. I am now talking about those who do not buy illegal liqour (being an alcoholic does not necessarily mean being a criminal). Thanks to this, some families of the violent addicts sometimes might have a ""free Sunday"", when they do not get beaten up. Of course there are also medical and economical reasons to limiting the obtainability of alcohol, but I think that sympathy with the victims of domestic violence is still the most obvious one. The personal advantages of Systembolaget being open on Saturdays, such as personal freedom and comfort, are luxuries not defendable in this context. Go on living as we do now is a tiny sacrifice for lucky people who do not have serious social problems, if it can help only one person from getting beaten up or killed one day. It is a question of solidarity. The conclusion must be that our restrictive policy concerning alcohol must remain, and that the illegal alcohol market must be dealt with in other ways than allowing Systembolaget to be open on Saturdays."
2009.a2,Capital punishment in Sweden?,"In to day's society the criminality seems to get harder and harder. Every day you hear or read about murder, rape, child abuse and maltreatment which has led to demands on firmer punishment and harder control on ex-criminals. One punishment that has several times been brought up in the discussion is the capital punishment, mostly for crimes like murder, child abuse and high treason. But is capital punishment the most suitable punishment and shall we introduce it in Sweden? I personally say no and I have a lot of argument for my opinion, which I am going to present in this essay. Those that are pro-capital punishment use often the argument that with this punishment there are no relapse criminals. I can buy that argument but on the other hand, there are neither no criminals that can change and do well for human kind. It is true that there are no relapse criminals but if the convicted was innocent there are no way that you can give him his life, self-esteem and honour back. Another favourite argument is that it is more economical with capital punishment instead of keeping the criminals in prison. That has been proved wrong. In a report from the Judicial Conference of the United States on the costs of the federal death penalty, it was reported that the defence costs was about 4 times higher in cases where death was sought than in comparable cases where death was not sought. Moreover, the prosecution costs in death cases were 67 % higher than in the defence costs. Besides that, the convicted have a tendency to appeal and that costs more. Many that is pro-capital punishment use to say that it is derrent for others that are planning crimes which would led to death if getting caught. Many researches in countries that have capitol punishment proves nothing else than if you want to lessen criminality it is the chance to get caught that matters, not the punishment. In the States they have done some researches on which it is that will be convicted to death and it turned out to be those incapable of defending them selves. It turned out that courts have a tendency to look upon the prosecutes race, religion, social status and so on. 1977 to 1998 500 people got executed and of the 81.8 % had killed white even though black and white are victims of the same amount of crimes. So capital punishment is also a matter of race discrimination. One of my favourite arguments against capital punishment is that it is against the law in Sweden. Our law says that it is forbidden to kill someone whatever he or she have done and whoever convict some one to death, is he not a killer? Who has the right to take another humans life just because the law says that is all right? Instead of capital punishment we have to goo deeper in our search for a solution to this growing problem. Statistics from other countries shows that brutal criminal acts come as a result of political instability, poverty and other disruption in our society. When using capital punishment we are not solving anything, only hides our heads in the sand. So I am against capital punishment in Sweden (and the rest of the world) because it is cruel, unnecessary, costs a lot, against the Swedish law and a matter of racial discrimination. Last but not least, it is inhuman to kill some one no matter what that person has done. I would like to end this essay with a cite from one of my favourite books that very well summarise the main reason for me being against capital punishment, it is taken from ""The lord of the rings"" by J R R Tolkien. ""Many men that are dead deserves to live and many men that are alive deserves to die but if you cannot awake a dead man you should not be so eager to make a living man dead""."
2011.a2,Legislate against smoking - which is most important; the smoker's right to intoxicate or everybody else's right to breathe?,"If cigarettes would have been introduced to the market today, they would most certainly have been classified as illegal drugs straight away. Nicotine is one of the most addictive substances we know of, and is added to the cigarettes for that reason. We have been aware of the health consequences of smoking for a long time now. Studies have shown that smokers are in bad condition compared to non-smokers. This is not only because smokers tend to lead less active and healthy lives in other aspects, but with tobacco usage as the main reason. Other researches have shown links between various cancers and smoking, particularly lung cancer. Smokers tend to be on sick-leave from work more often than non-smokers, probably because of bronchitis, coughs, influenzas and other forms of bronchus deficiencies. Pregnant women are being warned of smoking since it has devastating effects on the foetus. In spite of this, infants are still being born sickly with low weight, asthmas, allergies and sometimes with withdrawal symptoms. Still many people maintain that it should be the individual's choice, a right to weigh the pleasure against the risks and then make a decision. I claim that it should not. It should not be the smokers' sole decision since he is not the only victim of smoking. It is fair to say that everyone knows about the discomfort smoking gives to asthmatics and allergy sufferers. Unfortunately, there has been little evidence that cigarettes are a health threat to others than the smoker. Lately, however, doctors have realised that even non-smokers are suffering from lung cancer due to cigarettes. The tobacco companies have been very much aware of the health hazards, but have chosen to hush the matter. Many former employees claim that their employers tried to keep them quiet with both silent and spoken threats and contracts of professional secrecy. People who have indeed stood up against the hypocritical giants are being sued and pursued. Several Hollywood productions have shed light on the matter, the most recent being ""Insider"", in which you can see the tobacco companies' presidents swearing that they had no knowledge of the dangers of smoking before this became public. That these intelligent educated people would believe inhaling nicotine and tar should be innoxious is not very credible. In other words they are lying. Unfortunately, they are getting away with it probably because of the enormous lucrativity of the tobacco industry. It is difficult to know whether society profits or looses financially on the tobacco industry. The luxury taxes are quite high and in that sense it is profitable, but in return huge amounts of money go to hospital expenses, nursing and treatment of tobacco related deceases like pulmonary emphysema which is very costly. Due to the dangers of smoking we have a law against selling tobacco to minors. The government also runs non-smoking campaigns, informative lectures, anti-smoking advertisement and suchlike. These activities are expensive and, I am sad to acknowledge, rather fruitless. Evidently I believe that it is an economical loss, specially for the non-smoking part of our society. Even if it was not a loss, wouldn't we be tremendously cynical to allow the intoxication because it is profitable? The moral issue is very important in this discussion since many are claiming that legislation restricts freedom. But on the contrary, the lack of laws against smoking limits the non-smokers' freedom and imposes on our well being. Smoking is a nuisance. It spreads a sickening smell, both the smoke and the smoker. After having entered a restaurant lacking a no-smoking sign, your entire outfit has to be washed. Personally, I have grown tired of living in a foggy, grey, smelly world, just because of our fellow-creatures' choice to poison themselves. Despite the high tobacco prices, the well-known damage due to cigarettes and the manipulation of the tobacco companies, smokers still wallow in the objects of their addiction. It is clear to me that we are in great need of protection against our own and our fellow-beings' stupidity. This is why I am urging for a legislation against usage of tobacco. Not only for the smokers' sake, but for the society."
2012.a2,Why censorship in movies is a Bad Thing,"Censor v - to examine books, films, letters etc to remove anything that is considered offensive, morally harmful or politically dangerous etc. (Source: Longman Dictionary of Contemporary English) The word censorship gives many people a foul taste in the mouth, and in this essay I will discuss why it should do just that. This discussion is applicable to most forms of censorship, but I will focus on the censorship of films. I also choose to only lightly touch the self-sensoring made by directors and film studios. Also, the discussion is not focused on a particular country. Why is the discussion of censorship so important? This is why: Censorship, the removal of sections of the film seen unsuitable for public viewing, is nothing less than creative crippling, and hinders freedom of speech and freedom of mind. Some films are even entirely banned from a country due to what is seen as unproper content. It is the dictation by the few to the many, or rather, the withholding of information from many by the few, to twist some words. The use of censorship often reflects the minds of the more prudent inhabitants of a state, and their wishes to control the public. There are telling examples, a recent one being the treatment of Stanley Kubrick's Eyes Wide Shut in USA. The conservative notion that sex and nudity is not for decent people resulted in the removal of very large sections of the film, thus severely altering and diminishing it's artistical impact. Should a small elitist board of self-righteous people really have this power over such a creative medium? It can definitely be argued that the removal of small parts of a movie doesn't necessarily alter it's intended meaning or message. But can we really trust a small group of people to make that distinction? Who is to say that they really ""get it"", to use a popular phrase? They are tempering with a carefully thought out and finished product. You could even go as far as to say that they are editing a work of art, something they are most likely not qualified to do. If it is altered, the new, crippled, product usually comes off as inferior to people who have seen both versions. It may even relay a different message to the audience. So why don't the film company just refuse to let them show the altered movie? After all, copyright laws give them the right to do this. The reason, most frequently, is economical. If they refuse to let the film be edited they will lose the money the film would pull in from an entire country. Considering that companies spend many millions of dollars on the production of a film, they need the revenue. Not just to make up the costs, but also to fund further film production. They don't really have a choice but to succumb to the imposed censorship. In the light of this, many companies choose to do some sort of self-censoring to avoid the attention of the most fervent countries' censorship boards. They are actually forced to cripple their own product! Admittedly there is of course some material that some people may find offensive. There always will be. A more detailed and informative rating system than the current one would probably resolve this issue. For example, not all countries have the 18+ rating (Sweden, for one), which might be suitable in some extreme cases. Until then, you don't have to see it if you don't want to. Viewing is optional. This last point is important. Viewing is optional. If it somehow disturbs you, turn off the TV, or walk out of the theatre. There also is noone stopping you to find out what the film is about beforehand. Read the reviews! If you know you have a problem with nudity, avoid seeing it. Also, is censorship really what people want? An interesting experiment would be to offer the films in two formats; censored, and not censored. Which would you choose? I know which one I would choose."
2013.a2,Shorter Hours: Just a Matter of Time,"""Once upon a time a Divine God came down to earth. He said to the people: 'You shall work eight hours a day. This is never to be changed.' And then he disappeared again."" When you listen to the Swedish debate about shorter working-hours, you are sometimes inclined to believe that the opponents of this necessary reform actually hold the fairy-tale above as a truth. However, the eight-hour working-day was not a divine decision, but a political one which was a result of the nineteenth century's great changes in society. In fact, the eight-hour day is just the latest step in a long line of working-hour reforms, all of which have created better conditions for the people. So what could be more natural than to shorten the working-day even further? Shorter hours will first of all enable vast improvements concerning people's health. As we all know, the society of today puts a lot of pressure on its citizens. There is much evidence of that. A few examples: A lot of people suffer from different kinds of stress diseases, like gastritis, and a growing problem is burning out, especially among women with low-paid, stressful jobs. Some 250,000 people in Sweden take psychoactive drugs just to be able to cope with daily life. It must be clear to everyone that something has to be done about these alarming problems. Setting a new norm for working-hours is the easiest, the quickest, and the most effective means for that. However, it is important to stress the fact that shortening of the working-day is not just a health concern for certain groups, but will lead to a better life for everyone. If we work less, we will have more time to spend with our family and our friends, and more time to take care of each other. Parents will have more time and energy to look after their children, which will eventually help preventing youth criminality and drug abuse in the future. Shorter hours will also lead to better possibilities for equality between men and women. At present, both women and men generally work at least eight hours a day, which leaves very little time for domestic work. It turns out that in the end, it is usually the woman who takes the main responsibility at home, on top of her professional duties. If both the man and the woman worked less, they would more easily find ways to cooperate and to share home duties equally. What about the costs of this reform, then? Opponents argue that the Swedish State won't be able to pay for it unless people's salaries are lowered together with their level of working-hours. And as they assume that most people will be reluctant to shorter hours if it implies lower salaries, they claim that the reform is unrealistic. But there are several mistakes in that argument. First of all, it might be that people don't want lower salaries, but most people would gladly accept less rise in pay, if it leads to better working conditions as a whole. Secondly, the finances of the State are much better today, in the year 2000, than they were ten years ago. Thirdly, recent studies have shown that even if there will be a certain initial cost for the State, so much benefit will result from this reform in the coming years, that we could on the contrary not afford to spare it. A lot of countries have already begun the process of shortening the general working-day below the former eight-hour standard. For instance, France and Italy have fixed the new norm to 35 hours a week, that is, a seven-hour working-day. In Germany, metal industry has adopted the same norm, and there is a present discussion going on about the possibility of a 32-hour week. Inquiries show that a majority of the Swedish people already say yes to shorter working-hours. So why should Sweden refuse to join this sound development? No, of course it is just a matter of time before we step into the future and work less than today. It is about time to work less and live more!"
2014.a2,"Laboratory animals, an honourable object?","On a direct question, most people would answer that they don't like any kind of experiments with animals. If you argue against it, they look at you with disapproval and walk away, thinking what a terrible person I am. In their minds they see poor, innocent animals in front of a crazy professor with a huge injection needle in his hand, ready to run through the skin. Of course, he does it only for his own satisfaction. Myself, I do not agree with these people. I think it is necessary to have animals for drugs testing and helping us increase our knowledge of physiology and the way a body reacts to different treatments when it's still alive; in vivo. Yesterday I was on the internet, trying to get some information about this very emotional and ethical issue. There were an abundance of homepages containing anti-animal-testing catchwords. For instance, you can easily find information where actions are planned to take place, etc. In Vaenersborg, the small city where I come from, a group of militant vegetarians organizes demonstrations, arsons and other kinds of destruction. Don't they understand that people can get hurt or worse, getting killed in their stupid attempts to convince people of their opinion. The way they use to put it, they fight for ""the animals' rights in society"". I was on a very informative and interesting lecture here in Uppsala last year. The head vet of the university were speaking about different experiments and about the animals which are involved. He also told us about his own problems, concerning these matters as a scientist and human. He had got angry letters and threats to his home address. Sometimes he and his family were persecuted in different ways. He still gets a feeling that people dislike him, when he tells them about his work. Sometimes I hear people say that they don't like to tie their dog to a lamp-post in the street, in case it would be stolen and used in awful chemical experiments. They are so wrong! In Sweden, all animals for that purpose, are bred in special institutions. The scientists want to know the entire anamneses, before the tests begin. Otherwise, there are no way to make good comparisons between individuals. The animals live in excellent environment. Well air-conditioned quarters (even better than in students lecture rooms), wholesome food and company. Social animals like dogs, have their own master for almost eight hours a day. I dare say this is much more time than many ordinary pets, which are home alone for a whole day while its family works. To say it simple, they must have a good life, so no stress hormones, heart rate, expiratory etc, affect their natural behaviour. In such case it would be impossible to see what really happens. I've visited a breeding institution in Sweden and actually I was pleasantly surprised. Sweet little puppies, together with their mother and everywhere nice people who cuddled them. Even the mice seemed happy! There are an ethical committee, whom you have to apply to before you get the right to use animals in scientific experiments. You only get permission if the committee doesn't consider it would lead to unnecessary suffering for the animals. As far as it's possible they prefer to use data-simulations and experiment on dead tissues instead. However, I just want to make it clear. Scientists aren't doing experiments for fun! And actually, there is a law against cruelty to animals even in the scientific world. The horrible pictures, you may have seen, aren't from any country in the EU and are probably old. The opponents are quite short-sighted in many ways, I think. For example, when they come home with a terrible headache and without thinking any further they take an aspirin. How do they think it has been invented, if there hadn't been any testing of the effective substance at first? And the following day, when their sweet, little cosy pet get sick and they almost order the vet to find a cure immediately. Do they then want their pet to be the first one to try a new drug? Of course they won't, not, even when the vet says that he believes the chemical structure of the substance is ok. I checked on CFN's homepage (Centrala FörsöksdjursNämnden, the central laboratory-animals' committee in Sweden) that in 1998 the total amount of animal used for this purpose were around 300 000. That number shows all different species together. The largest group (fully 30%) was rats. And just to remember, many people use poison and traps for these ""noxious animals' in their homes, without thoughts of how they kill them. Dogs, cats and horses together only represented around 0,3 %. If we compare these data to that enormous account of treatments, including drugs, vaccinations and knowledge, we get in exchange, I don't understand how people can continue to be antagonists. Perhaps they are not capable to see the connection between the animals and the complete medicine. I rather hope it is a question of ignorance. In the future maybe the knowledge of our physical functions might be so good that we don't need any further animal experiments. To reach that goal, we need all possibilities we can get. Nobody wants to be the first one to try a new substance. If we let the scientists make experiments on themselves, as some opponents suggest, the medical development would probably slow down pretty soon. It stands clear, we must have laboratory animals!"
2015.a2,Why believe in God?,"""In the beginning God created heaven and earth."" Genesis 1:1 These are the first words in the Bible. Christianity, our world's most widespread religion, circle around this statement. But what are the reasons for us to believe in these words? I will in this essay give three different arguments for Gods existence and according to them why it is logical for people of today to believe in God. My first argument for Gods existence is an argument based on religious experience. Many individuals and groups have claimed religious experience so why should we not believe them. These people are what one might be called trustworthy citizens. We believe them when they testify in a court trial so why should we not believe them when they bear witness about an religious experience. The problem with this argument is that people also testify to have seen UFOs and other unnatural phenomenon's. But the sheer number of individuals who testify to have been subject to miracles and other religious experiences gives weight to the argument. It is highly unlikely that so many people all over the world should be wrong. But I have to admit the possibility that there might be an global mistake when it comes to this argument. Still the fact is - the number of believers give weight to the fact that there is good reason to believe in God. Cosmos - my second reason comes from the fact that we, our planet and the whole universe exist. The question that must be asked is: Why is there a universe? Everything inside the universe is depending on something else for the reason for its existence. For example - The reason for my existence is my mother and father, but what is the ultimate reason for my existence? It is not my mother and father because the reason for their existence is their parents and so on back trough history. So the answer to the question must be something else. If one accepts Darwin's teachings about the evolution of the species we will still in the end come to a point where we run out of reasons. One might then answer the question with Big Bang. But what was the reason for Big Bang? The answer has to be something outside our universe, a transcendental being - God. My third argument for God's existence is what might be called a design argument. It takes its stand in the fact that our world is a marvel of orderly function. Everything inside our world is working in harmony with everything else. This argument is old and not a specific Christian argument from the beginning. It was first recorded of Xenophon in 390 BC when he quoted Socrates as saying ""With such signs of forethought in the design of living creatures, can you doubt they are the work of choice or design?"" The argument is fairly simple, the intricacies of our world are in them self proof for the fact that our world is a creation of a higher being. If one open a pocket watch and look inside one realise that this miracle of order just cannot exist out of pure chance there have to be a mind behind its construction. It is the same thing whit our world and all things inside of it. The answer to the question of who the designer is is therefor logical - God. To conclude - I have in this essay given three arguments to why it is logical to believe in the existence of God. Two of them are what might be seen as more logical from a natural science point of view, but all three are in their own way logical. If the reader accepts my arguments or not depends on the readers own point of view. In the end the answer to the question if one believe in God or in God's existence is up to one and each to decide. It do not matter how many arguments that is put forward to why it is logical to believe in God or how much evidence that is behind the arguments, in the end it always is a question of personal belief."
